航司代码,航司名称,产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票OFFICE,备注,航司结算方式,产品有限期,司结算方式,票证类型
9H,桂林航空,1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,60,10元,CJD1,KMG319/KMG279,,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,
9H,桂林航空,1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,120,20元,CJH1,KMG319/KMG279,,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,
9H,桂林航空,1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,180,30元,CJK1,KMG319/KMG279,,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,
9H,桂林航空,1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,240,40,CJL1,KMG319/KMG279,,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,
9H,桂林航空,2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,140,0,WXJB,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,
9H,桂林航空,2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,180,35,WXJA,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,
9H,桂林航空,2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,240,80,WGCA,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,
9H,桂林航空,2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,320,120,WGCB,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,
9H,桂林航空,2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,460,200,WGCC,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",200元,100元,CFCA,KMG319/KMG279,,,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",300元,180元,CFCB,KMG319/KMG279,,,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",400元,240元,CFCC/400,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",600元,360元,CFCD/600,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",700元,420元,CFCE/700,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",900元,630元,CFCF/900,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",1000元,700元,CFCG/1000,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,3、常飞长安机票产品,指定航线,"H/K/L/M/X/V/N/A/U/T(A1/U1/T1)  
Y+CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

H1-R1,D1/D2/D3/D4：Y+订座舱位+ CFC1或CFC2或CFC3或CFC4或CFC5或CFC6或CFC7或CFC8+上浮金额

BSP固定指令：PAT:A#CCFCA   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮

GP固定指令：PAT:A#CCFCA/CGP/CC   B/C/D/E/F/G/H   不同挡位修改最后一个字母200-1100上浮",1100元,770元,CFCH/1100,KMG319/KMG279,,前返,"1.H/K/L/M/X舱在原舱位基础上增加10KG行李额，免费托运行李额30KG；
2.V/N/A/U/T（A1/U1/T1）舱在原舱位基础上增加20KG行李额，免费托运行李额20KG。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.根据订座舱位按长安航空现行多等级规定及不正常航班票务处理规定办理。
此高舱高返产品，代理人可自由打包地面服务",,
9H,桂林航空,4、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,H/K/L/M/X/V/N/A/U/T(A1/U1/T1)(产品运价：SLCC）,180,75+15,SLCC,KMG319/KMG279,,,3.溢价180元产品（增值类服务）适用航线：全航线；,,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X/V/N/A/U/T（含小舱位,120,10,EFLA,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X/V/N/A/U/T（含小舱位）,150,10,EFLB,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB V/N/A/U/T（含小舱位）,110,0,EFLC,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,6、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB V/N/A/U/T（含小舱位）,140,0,EFLC,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 2个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X（含小舱）,110,0,EFLD,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X（含小舱）,140,0,EFLD,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 2个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X/V/N/A/U/T（含小舱位）,185,35,EGLA,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,5、特惠行李E舱,适用航线及产品代码：长安航空国内自营航线（包机、代码共享航班除外）,订E舱，运价标识：EFLA/EFLB/EFLC/EFLD/EGLA/EGLB H/K/L/M/X/V/N/A/U/T（含小舱位）,215,55,EGLB,KMG319/KMG279,,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.享受会员定级积分标准为75%×K；
5.享受会员定级航段标准为 1个。",,
9H,桂林航空,6、贵宾优享机票产品,长安航空国内西安出港自营航线（代码共享航班除外）,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 产品代码：GBYX,180,90,GBYX,KMG319/KMG279,,,产品权益：1.专属值机柜台(仅限西安机场E69-E70柜台)；2.西安机场贵宾室服务。,,
9H,桂林航空,7、长安航空退改惠享机票产品,所有航线,H/K/L/M/X；  V/N/A/U/T（A1/U1/T1）,75/115,10,TGHA/TGHB,KMG319/KMG279,,,"1.起飞前48小时（含）外，首次改期享免费改期一次。（注：改期后客票不再享有起飞前48小时（含）外，免费改期一次的权益）
2.H/K/L/M/X/V/N/A/U/T（A1/U1/T1）舱免费托运行李额与订座舱位保持一致。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.客票变更手续费优惠（见自愿变更条款）。",,
9H,桂林航空,7、长安航空退改惠享机票产品,所有航线,H/K/L/M/X/V/N/A/U/T（含小舱位）,145,25,TGHC,KMG319/KMG279,,,"1.起飞前48小时（含）外，首次改期享免费改期一次。（注：改期后客票不再享有起飞前48小时（含）外，免费改期一次的权益）
2.H/K/L/M/X/V/N/A/U/T（A1/U1/T1）舱免费托运行李额与订座舱位保持一致。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.客票变更手续费优惠（见自愿变更条款）。",,
9H,桂林航空,7、长安航空退改惠享机票产品,所有航线,H/K/L/M/X/V/N/A/U/T（含小舱位）,175,45,TGHD,KMG319/KMG279,,,"1.起飞前48小时（含）外，首次改期享免费改期一次。（注：改期后客票不再享有起飞前48小时（含）外，免费改期一次的权益）
2.H/K/L/M/X/V/N/A/U/T（A1/U1/T1）舱免费托运行李额与订座舱位保持一致。
3.可免费携带一件7KG且体积不超过20cm*40cm*30cm的手提行李；
4.客票变更手续费优惠（见自愿变更条款）。",,
9H,桂林航空,8、长安航空乐享优返机票产品,所有航线,H/K/L/M/X/V;   N/A/U/T (A1/U1/T1),30,12,LXL1/LXL3/30,KMG319/KMG279,,前返,根据订座舱位按长安航空现行多等级规定标准，须使用自动退票指令进行办理，若无法使用自动退票指令时，方可使用手工退票办理。具体操作方式以我司现行《长安航空国内航班TRI自动变更操作规定》的通知及多等级舱位管理规定为准。,,
9H,桂林航空,8、长安航空乐享优返机票产品,所有航线,V/N/A/U/T;   (A1/U1/T1),50,30,LXY1/LXY3/50,KMG319/KMG279,,前返,根据订座舱位按长安航空现行多等级规定标准，须使用自动退票指令进行办理，若无法使用自动退票指令时，方可使用手工退票办理。具体操作方式以我司现行《长安航空国内航班TRI自动变更操作规定》的通知及多等级舱位管理规定为准。,,
9H,桂林航空,8、长安航空乐享优返机票产品,所有航线,H/K/L/M/X;  V/N/A/U/T (A1/U1/T1),80,50,LXF1/LXF3/80,KMG319/KMG279,,前返,根据订座舱位按长安航空现行多等级规定标准，须使用自动退票指令进行办理，若无法使用自动退票指令时，方可使用手工退票办理。具体操作方式以我司现行《长安航空国内航班TRI自动变更操作规定》的通知及多等级舱位管理规定为准。,,
9H,桂林航空,海天无限基础政策,不含特殊航线的国内自营航线,Y/H/K，，L/M/X，V/N，A/U/T,适用下浮政策：Y舱100%，H/K舱94%，L/M/X舱93%，V/N舱92%，A/U/T舱91%,,,KMG319/KMG279,,,"2026年3月29日至4月2日,4月8日至28日、5月8日至6月17日、6月23至30日",,
9H,桂林航空,,,Y/H/K，，L/M/X，V/N，A/U/T,Y舱100%，H/K舱100%，L/M/X舱95%，V/N舱93%，A/U/T舱92%,,,KMG319/KMG279,,,2026年4月3日至7日、6月18至22日,,
9H,桂林航空,,,Y/H/K，，L/M/X，V/N，A/U/T,Y舱100%，H/K舱100%，L/M/X舱97%，V/N舱96%，A/U/T舱94%,,,KMG319/KMG279,,,2026年4月29日至5月7日,,
9H,桂林航空,,特殊航线,A/U/T,A/U/T舱80%或85%,,,KMG319/KMG279,,,2026年3月29日-2026年4月28日、2026年5月8日-2026年6月10日,,
9H,桂林航空,,,A/U/T,珠海-西安、库尔勒-西安T舱100%,,,KMG319/KMG279,,,2026年3月18日-2026年6月30日,,
9H,桂林航空,海天无限特殊航线政策,"西安-巴中
巴中-西安
西安-南阳
南阳-西安
通辽-海拉尔
海拉尔-通辽",A/U/T,特殊航线 A/U/T 舱下浮 80%,,,KMG319/KMG279,,,2026/3/29-2026/4/28，2026/5/8-2026/06/10,,
9H,桂林航空,,"宜昌-大连
大连-宜昌
长春-郑州
郑州-长春
凯里-海口
海口-凯里
西安-铜仁
铜仁-西安
井冈山-珠海
珠海-井冈山
西安-敦煌
西安-海拉尔
海拉尔-西安",A/U/T,特殊航线 A/U/T 舱下浮 85%,,,KMG319/KMG279,,,"2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
3/29-4/2，4/5，4/8-4/28，5/8-6/10
3/29-3/30，4/1-4/5，4/7-4/28，5/8-6/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28:2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10",,
9H,桂林航空,,"西安-巴中
巴中-西安
西安-南阳
南阳-西安
通辽-海拉尔
海拉尔-通辽",A/U/T,特殊航线 A/U/T 舱下浮 81%,,,KMG319/KMG279,,,2026/3/29-2026/4/28，2026/5/8-2026/06/10,,
9H,桂林航空,,"宜昌-大连
大连-宜昌
长春-郑州
郑州-长春
凯里-海口
海口-凯里
西安-铜仁
铜仁-西安
井冈山-珠海
珠海-井冈山
西安-敦煌
西安-海拉尔
海拉尔-西安",A/U/T,特殊航线 A/U/T 舱下浮 86%,,,KMG319/KMG279,,,"2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
3/29-4/2，4/5，4/8-4/28，5/8-6/10
3/29-3/30，4/1-4/5，4/7-4/28，5/8-6/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28.2026/5/8-2026/06/10
2026/3/29-2026/4/28.2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10
2026/3/29-2026/4/28，2026/5/8-2026/06/10",,
