产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票office,备注,产品有限期,none,source_sheet,none_2,none_3,none_4,none_5,none_6,none_7,none_8,none_9,none_10,none_11,none_12,none_13,none_14,none_15,none_16,none_17,上浮/下浮价格,政策返点（后返+车辆后返+代理费),票证类型
（内容由AI生成，仅供参考）,超值经济舱,订:W舱   ZUNX,130.0,15.0,ZUNX,KMG319/KMG279/CTU152,"1.经济舱前三排座位
2.机上餐食(计划飞行时间>100分钟)
3.退改手续费优惠",有效,,FU福州,,,,,,,,,,,,,,,,,,,
1、商务经济舱,所有线,W舱,380.0,40.0,,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、6小时外免变更费改期一次、金鹏会员定级积分、定级航段奖励
4、专属值机柜台、优先行李、头等舱安检通道、头等舱休息室、优先登机（请提示旅客务必前往人工柜台办理值机手续）
5、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",120.0,10.0,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",240.0,20.0,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",360.0,30.0,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
3、行李无忧,所有航线            ,"V/N/Q/A/U/T/Z（含小舱）产品运价代码：XLWY
",90.0,8.0,XLWY,KMG319/KMG279,五折以下舱位含20KG行李（除精品航线外其他普通航线5折以下无行李，可销售）,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",200.0,100.0,,KMG319/KMG279,CXLA1,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",300.0,150.0,,KMG319/KMG279,CXLB1,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",400.0,200.0,,KMG319/KMG279,CXLC1,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",500.0,250.0,,KMG319/KMG279,CXLD1,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",600.0,300.0,,KMG319/KMG279,CXLE1,有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
5、特惠行李,所有航线,订E舱  产品代码：THXL,90.0,8.0,THXL,KMG319/KMG279,"五折以下舱位含20KG行李（除精品航线外其他普通航线5折以下无行李，可销售）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200.0,50.0,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200.0,50.0,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200.0,50.0,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200.0,50.0,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
（内容由AI生成，仅供参考）,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200.0,50.0,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",有效,,GX北部湾,,,,,,,,,,,,,,,,,,,
特惠行李,所有航线,订E舱  运价标识：ECYJ V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4,100/120元（航线不同溢价金额不同）,20.0,ECYJ,KMG319/KMG279,"托运：20KG
手提：限一件， 体积不得超过 20*40*30 厘米， 重量不得超过 7 公斤",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
超值积分,精品航线 额外积分加赠（400/800）,订E舱  JFA1/JFB1 V\N\Q/A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A/ PAT:A#C@JFB1,赠400积分溢80元/赠800积分溢150元,20元/50元,JFA1/JFB1,KMG319/KMG279,"托运行李额： 20KG。
随身行李额： 体积不得超过 20*40*55 厘米， 重量不得超过 7 公斤。",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
积分乐享,H\K\L\M\X,订E舱  JFC1  PAT:A#C@JFC1,60元,20.0,JFC1,KMG319/KMG279,提供 20KG托运行李额，额外赠送400积分（加赠消费积分， 不作会员定级、 升保级使用）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
积分乐享,V\N\Q/A\U\T\Z\Z1\Z2\Z3\Z4,订E舱  JFC1  PAT:A#C@JFC1,140.0,20.0,JFC1,KMG319/KMG279,提供 20KG托运行李额，额外赠送400积分（加赠消费积分， 不作会员定级、 升保级使用）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
精品航线“智选经济舱”,所有航线,订W舱  H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4 运价标识：JPC1,精品智选：旺季上浮160元，除旺季外上浮120元,20元,JPC1,KMG319/KMG279,"（ 一） 优先登机服务。
（ 二） 客票变更手续费优惠（ 见退改签规定） 。
（ 三） 超大手提行李： 一件重量在 7 公斤（ 含） 以内， 体积不超过 20CM× 40CM× 55CM 的非托运行李。
（ 四） 基础消费积分： 10 元/10 积分。
（ 五） 额外积分奖励： 10 元/2 积分。 
（六）有单独的退票政策",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
精品航线“智选经济舱”,所有航线,订W舱 H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4   运价标识JPC1  PAT:A#C@JPGF,智选高返JPGF：上浮400元,200元,JPC1,KMG319/KMG279,"（ 一） 优先登机服务。
（ 二） 客票变更手续费优惠（ 见退改签规定） 。
（ 三） 超大手提行李： 一件重量在 7 公斤（ 含） 以内， 体积不超过 20CM× 40CM× 55CM 的非托运行李。
（ 四） 基础消费积分： 10 元/10 积分。
（ 五） 额外积分奖励： 10 元/2 积分。 
（六）有单独的退票政策",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
差异化航线“智选经济舱”,所有航线,订W舱  H/K/L/M/X  运价标识：WCCJ,旺季上浮160元，除旺季外上浮120元,20元,WCCJ,KMG319/KMG279,"（ 一） 优先登机服务。
（ 二） 客票变更手续费优惠（ 见退改签规定） 。
（ 三） 基础消费积分： 10 元/10 积分。
（ 四） 额外积分奖励： 10 元/2 积分。
（ 五） 免费托运行李额： 20KG。
（ 六） 超大手提行李： 一件重量在 7 公斤（ 含） 以内， 体积不超过 20CM× 40CM× 55CM。                              （七）有单独的退票政策",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
差异化航线“智选经济舱”,所有航线,订W舱  V/N/Q/A/U/T/Z/Z1/Z2/Z3/Z4  运价标识：WCCJ,智选经济 WCCJ:200元,40元,WCCJ,KMG319/KMG279,"（ 一） 优先登机服务。
（ 二） 客票变更手续费优惠（ 见退改签规定） 。
（ 三） 基础消费积分： 10 元/10 积分。
（ 四） 额外积分奖励： 10 元/2 积分。
（ 五） 免费托运行李额： 20KG。
（ 六） 超大手提行李： 一件重量在 7 公斤（ 含） 以内， 体积不超过 20CM× 40CM× 55CM。                              （七）有单独的退票政策",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
差异化航线“智选经济舱”,所有航线,订W舱  H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4，PAT:A#C@WCGF，运价标识：WCCJ,智选高返 WCGF：上浮400元,200元,WCCJ,KMG319/KMG279,"（ 一） 优先登机服务。
（ 二） 客票变更手续费优惠（ 见退改签规定） 。
（ 三） 基础消费积分： 10 元/10 积分。
（ 四） 额外积分奖励： 10 元/2 积分。
（ 五） 免费托运行李额： 20KG。
（ 六） 超大手提行李： 一件重量在 7 公斤（ 含） 以内， 体积不超过 20CM× 40CM× 55CM。                              （七）有单独的退票政策",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
优选公务舱,所有航线,I舱  Y/H/K/L/M/X/V/N/Q/A/U/T  运价标识：ICYJ,"航线YB<1500元，上浮Y35%;
1500元≤YB<2500元，上浮Y30%;
YB≥2500，上浮Y25%",50.0,ICYJ,KMG319/KMG279,"（ 一） 享受公务舱座位。
（ 二） 为旅客提供专属值机柜台。
（ 三） 优先行李服务。
（ 四） 优先安检通道。
（ 五） 优先登机服务。
（ 六） 行李额。
1.随身行李额： 每人可以随身携带两件物品； 每件体积不得超过 20*40*55 厘米， 每件重量不得超过 7 公斤。
2.托运行李额： 30KG。
（ 七） 金鹏俱乐部在常旅客系统设置乌鲁木齐航空“优选公务舱” I 舱产品积分累积规则， 金鹏会员购买此产品乘机后，可享受获得常规消费积分奖励。
（ 八） 出票单位应在购票环节提示旅客， 如旅客非金鹏会员， 需在乘机前注册为金鹏会员， 否则影响积分累积。 在线注册渠道： 金鹏官网 ffp.hnair.com（ 支持手机端） ， 旅客实际成行后， 积分将自动累积至金鹏会员账户。航线YB<1500元，上浮Y35%;
1500元≤YB<2500元，上浮Y30%;
YB≥2500，上浮Y25%",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
改期优享,所有航线                                     购买“改期优享” 产品的旅客， 可获赠该机票在航班计划出港时间前 24 小时（ 含） 以前， 免出行日期变更费的权益。有单独的退改签政策,订R舱  H/K/L/M/X  运价标识GQA1,90元,30元,GQA1,KMG319/KMG279,"托运：20KG
手提：限一件， 体积不得超过 20*40*30 厘米， 重量不得超过 7 公斤",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
改期优享,所有航线                                     购买“改期优享” 产品的旅客， 可获赠该机票在航班计划出港时间前 24 小时（ 含） 以前， 免出行日期变更费的权益。有单独的退改签政策,订R舱   V/N/Q/A/U/T/Z/Z1/Z2/Z3/Z4  运价标识：GQB1,120元,40元,GQB1,KMG319/KMG279,"托运：10KG
手提：限一件， 体积不得超过 20*40*30 厘米， 重量不得超过 7 公斤",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
改期优享,所有航线                                     购买“改期优享” 产品的旅客， 可获赠该机票在航班计划出港时间前 24 小时（ 含） 以前， 免出行日期变更费的权益。有单独的退改签政策,订R舱  H/K/L/M/X/V/N/Q/A/U/T/Z/Z1/Z2/Z3/Z4  运价标识：GQC1,90元,30元,GQC1,KMG319/KMG279,"托运：20KG
手提：一件重量在 7 公斤（ 含） 以内， 体积
不超过 20CM× 40CM× 55CM 的非托运行李。",有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
微积分,所有航线,H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A#C@WJF1  运价标识：WJF1,30.0,15.0,WJF1,KMG319/KMG279,金鹏会员购买该产品额外加赠 100 金鹏会员积分（本产品奖励积分为消费积分， 不作会员定级、 升保级使用）。乌鲁木齐航空国内自营航班（ 包机及乌鲁木齐航空为市场方的代码共享航班除外）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
微积分,所有航线,H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A#C@WJF1  运价标识：WJF1,30.0,15.0,WJF1,KMG319/KMG279,金鹏会员购买该产品额外加赠 100 金鹏会员积分（本产品奖励积分为消费积分， 不作会员定级、 升保级使用）。乌鲁木齐航空国内自营航班（ 包机及乌鲁木齐航空为市场方的代码共享航班除外）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
微积分,所有航线,H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A#C@WJF1  运价标识：WJF1,30.0,15.0,WJF1,KMG319/KMG279,金鹏会员购买该产品额外加赠 100 金鹏会员积分（本产品奖励积分为消费积分， 不作会员定级、 升保级使用）。乌鲁木齐航空国内自营航班（ 包机及乌鲁木齐航空为市场方的代码共享航班除外）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
微积分,所有航线,H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A#C@WJF1  运价标识：WJF1,30.0,15.0,WJF1,KMG319/KMG279,金鹏会员购买该产品额外加赠 100 金鹏会员积分（本产品奖励积分为消费积分， 不作会员定级、 升保级使用）。乌鲁木齐航空国内自营航班（ 包机及乌鲁木齐航空为市场方的代码共享航班除外）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
（内容由AI生成，仅供参考）,所有航线,H\K\L\M\X\V\N\Q\A\U\T\Z\Z1\Z2\Z3\Z4  PAT:A#C@WJF1  运价标识：WJF1,30.0,15.0,WJF1,KMG319/KMG279,金鹏会员购买该产品额外加赠 100 金鹏会员积分（本产品奖励积分为消费积分， 不作会员定级、 升保级使用）。乌鲁木齐航空国内自营航班（ 包机及乌鲁木齐航空为市场方的代码共享航班除外）,有效,,UQ乌鲁木齐,,,,,,,,,,,,,,,,,,,
1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,,10元,CJD1,KMG319/KMG279,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,9H长安,,,,,,,,,,,,,,,,,60.0,,
1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,,20元,CJH1,KMG319/KMG279,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,9H长安,,,,,,,,,,,,,,,,,120.0,,
1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,,30元,CJK1,KMG319/KMG279,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,9H长安,,,,,,,,,,,,,,,,,180.0,,
1、机+积分溢价,所有航线,H/K/L/M/X/V/N/A/U/T(A1/U1/T1) 运价标识：CJD1/CJH1/CJK1/CJL1,,40.0,CJL1,KMG319/KMG279,,"额外获得消费积分:400积分/800积分/1200积分/1600积分
CJA1   1000积分
CJB1    2000积分
CJC1    3000积分",,9H长安,,,,,,,,,,,,,,,,,240.0,,
2、超值经济W舱,所有航线,订W舱：运价代码 WXJA/WXJB/WGCA/WGCB/WGCC,,0.0,WXJB,KMG319/KMG279,,"1.免费托运行李额20KG；
2.可免费携带一件7KG且体积不超过20cm*40cm*55cm的非托运行李；
3.客票变更手续费优惠（见自愿变更条款）；
4.积分标准为125%×K；
5.享受会员定级航段标准为1.5个。

地面服务：
1.经济舱前三排座位；
2.专属值机柜台（仅限西安机场N21-N23柜台）；
3.优先登机服务(以机场实际保障为准);
4.客舱姓氏尊称服务；
5.饮品一瓶；",,9H长安,,,,,,,,,,,,,,,,,140.0,,
